DATAFLOW,LAST UPDATE,freq,unit,inet_spd,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2017,91.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2018,92.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2019,94.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2020,95.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2021,96.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2022,97.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2023,98,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2024,97.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2013,51.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2014,54.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2015,58.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2016,58.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2017,61.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2018,68.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2019,74.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2020,81.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2021,83.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2022,84.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2023,84.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Estonia,2024,83.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2013,0.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2014,0.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2015,0.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2016,0.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2017,0.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2018,0.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2019,41.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2020,48.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2021,54.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2022,63.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2023,60.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Greece,2024,60.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2013,60.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2014,70.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2015,74.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2016,79.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2017,83.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2018,87.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2019,89,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2020,91.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2021,93.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2022,91.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2023,95.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Spain,2024,96.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2013,39.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2014,45.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2015,47.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2016,50.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2017,54.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2018,58.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2019,70.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2020,76,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,European Union - 27 countries (from 2020),2021,81.8,,
